"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N"
"0500000US21133","Letcher County, Kentucky","16952","16602","16417","80","30","46","0","29","350","335","26","221","1","0","74","2","0","0","0","0","5","2","4","0","0","14","4","0","0","3","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21135","Lewis County, Kentucky","9948","9711","9649","20","18","9","4","11","237","227","18","151","3","0","51","0","0","0","4","0","0","0","0","0","0","10","2","0","0","0","4","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21137","Lincoln County, Kentucky","18576","18056","17496","386","34","36","0","104","520","514","58","308","0","8","119","12","0","0","7","0","0","0","1","1","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21139","Livingston County, Kentucky","7129","6826","6714","23","18","13","6","52","303","291","27","194","0","6","60","0","0","0","2","1","0","0","1","0","0","11","0","2","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21141","Logan County, Kentucky","20978","20280","18528","1298","48","72","0","334","698","651","122","294","20","0","185","10","0","0","5","0","0","3","0","0","12","47","16","4","0","14","0","0","4","6","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21143","Lyon County, Kentucky","7517","7351","6735","484","27","28","1","76","166","159","10","85","7","1","51","4","0","0","0","0","0","1","0","0","0","5","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21145","McCracken County, Kentucky","53058","50677","43813","5518","179","504","11","652","2381","2271","364","993","129","12","674","39","12","0","20","1","0","12","8","4","3","101","52","6","0","17","2","0","16","5","0","0","0","0","2","1","0","0","0","0","0","0","9","2","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21147","McCreary County, Kentucky","13028","12690","11663","906","52","22","3","44","338","317","20","173","6","3","103","5","1","0","2","0","0","2","2","0","0","14","8","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21149","McLean County, Kentucky","7091","6934","6847","34","9","4","0","40","157","152","17","82","5","1","47","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21151","Madison County, Kentucky","73345","69487","64248","3257","220","813","50","899","3858","3728","539","1273","216","31","838","20","5","2","39","6","0","7","752","0","0","123","43","12","0","24","7","3","20","12","2","0","0","0","0","0","0","0","0","0","0","0","7","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21153","Magoffin County, Kentucky","9155","9003","8953","9","13","3","5","20","152","140","13","74","6","0","39","0","0","0","8","0","0","0","0","0","0","11","4","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21155","Marion County, Kentucky","14901","14458","13156","954","15","98","33","202","443","418","76","154","23","4","125","4","5","0","16","3","0","2","5","1","0","20","9","0","0","6","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US21157","Marshall County, Kentucky","25125","24277","23944","85","63","81","7","97","848","828","45","490","25","1","261","0","1","0","0","0","0","0","5","0","0","15","10","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21159","Martin County, Kentucky","9063","8954","8109","790","36","14","1","4","109","109","14","73","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21161","Mason County, Kentucky","13245","12782","11777","796","23","81","0","105","463","447","107","204","8","0","95","2","0","0","15","0","0","10","6","0","0","13","4","0","0","2","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"0500000US21163","Meade County, Kentucky","22345","21232","20009","686","113","170","39","215","1113","1034","114","470","66","4","348","7","2","0","8","0","0","1","7","7","0","63","15","0","0","12","10","2","10","9","2","0","0","0","0","0","0","0","1","2","0","0","15","3","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"0500000US21165","Menifee County, Kentucky","4719","4601","4560","21","9","2","1","8","118","103","7","51","4","0","38","0","0","0","1","0","0","2","0","0","0","14","4","0","0","0","1","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21167","Mercer County, Kentucky","17634","16957","15963","656","47","48","9","234","677","642","97","306","24","1","184","5","0","0","15","0","0","3","0","6","1","35","6","2","0","0","5","0","9","5","4","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21169","Metcalfe County, Kentucky","7867","7654","7452","97","5","7","0","93","213","206","4","139","8","0","48","1","0","4","0","0","0","0","0","2","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21171","Monroe County, Kentucky","8670","8495","8100","178","30","5","0","182","175","173","12","81","0","0","69","0","0","0","9","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21173","Montgomery County, Kentucky","21511","20753","19743","539","45","116","1","309","758","733","83","347","37","2","244","4","0","0","0","7","0","3","6","0","0","18","11","0","3","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21175","Morgan County, Kentucky","10893","10421","9840","479","15","17","4","66","472","459","12","116","9","3","227","0","1","0","90","0","0","0","0","1","0","12","7","2","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21177","Muhlenberg County, Kentucky","24260","23626","22305","1068","51","47","2","153","634","600","117","237","9","9","183","3","0","3","32","5","0","2","0","0","0","33","9","0","1","0","6","0","7","1","4","0","5","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21179","Nelson County, Kentucky","35749","34570","32285","1698","74","187","6","320","1179","1151","182","522","63","13","328","16","3","0","12","0","2","4","6","0","0","22","8","2","0","2","0","0","0","4","1","3","0","0","2","0","0","0","0","0","0","0","6","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21181","Nicholas County, Kentucky","5686","5556","5459","36","5","5","3","48","130","124","6","80","4","0","34","0","0","0","0","0","0","0","0","0","0","6","3","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21183","Ohio County, Kentucky","17951","17463","16880","125","46","36","3","373","488","467","42","273","16","0","118","7","4","0","3","0","0","1","3","0","0","19","7","0","5","0","0","0","2","1","0","0","0","0","0","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21185","Oldham County, Kentucky","49530","47114","43502","1859","133","826","14","780","2416","2337","239","756","232","14","998","18","4","0","47","6","0","20","3","0","0","76","25","8","0","7","8","0","10","12","6","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21187","Owen County, Kentucky","8533","8212","8015","73","23","11","0","90","321","302","17","168","12","4","99","0","0","0","0","0","0","0","2","0","0","18","6","0","0","5","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21189","Owsley County, Kentucky","3186","3112","3091","6","5","3","5","2","74","73","6","37","1","1","21","0","0","0","0","1","0","6","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21191","Pendleton County, Kentucky","11194","10869","10723","34","16","26","1","69","325","313","23","172","11","0","97","6","0","0","1","0","0","2","1","0","0","12","0","2","0","1","4","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21193","Perry County, Kentucky","22252","21694","21106","288","43","199","1","57","558","524","67","347","1","6","93","9","0","0","1","0","0","0","0","0","0","32","15","0","0","0","0","0","15","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21195","Pike County, Kentucky","46593","45602","44688","401","66","288","5","154","991","953","90","594","34","5","218","0","0","0","5","1","0","1","5","0","0","37","18","0","0","0","4","1","0","6","1","3","1","0","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21197","Powell County, Kentucky","10047","9836","9665","59","23","28","0","61","211","203","13","134","6","0","49","0","0","0","0","0","0","1","0","0","0","6","0","2","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21199","Pulaski County, Kentucky","50635","48842","47235","564","176","307","13","547","1793","1743","158","923","50","0","575","9","3","2","10","0","0","7","0","5","1","40","25","4","0","0","1","0","7","1","1","0","0","1","0","0","0","0","0","0","0","0","10","5","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21201","Robertson County, Kentucky","1727","1679","1661","5","3","7","0","3","48","39","7","25","0","0","6","0","0","0","0","0","0","0","1","0","0","6","0","0","0","1","0","0","1","0","3","0","0","0","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21203","Rockcastle County, Kentucky","12552","12252","12116","27","35","27","0","47","300","287","16","203","7","2","53","0","0","0","4","0","0","2","0","0","0","7","0","0","0","0","0","0","4","1","0","2","0","0","0","0","0","0","0","0","0","0","6","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21205","Rowan County, Kentucky","19815","19260","18463","334","43","135","5","280","555","537","53","289","29","8","142","9","0","0","0","0","0","3","1","3","0","12","9","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","6","3","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21207","Russell County, Kentucky","13877","13516","13103","82","61","63","3","204","361","346","31","171","6","4","125","1","0","0","0","0","0","0","1","3","4","13","3","1","0","0","4","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21209","Scott County, Kentucky","42616","40555","37023","2175","137","434","15","771","2061","1981","274","683","166","20","742","24","10","0","32","0","5","21","4","0","0","73","27","0","1","12","3","0","15","8","0","3","0","0","4","0","0","0","0","0","0","0","7","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21211","Shelby County, Kentucky","36361","34325","30186","2159","171","267","33","1509","2036","1973","259","555","97","0","965","21","5","2","32","2","0","35","0","0","0","52","26","0","0","3","0","0","19","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","2","0","0","0","5","5"
"0500000US21213","Simpson County, Kentucky","15010","14394","12772","1293","55","79","8","187","616","593","100","280","19","9","158","12","0","0","6","2","0","1","0","2","4","15","13","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21215","Spencer County, Kentucky","14798","14185","13772","223","31","58","12","89","613","601","40","341","25","0","188","5","0","0","0","2","0","0","0","0","0","12","7","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21217","Taylor County, Kentucky","20215","19613","18037","1056","28","206","7","279","602","581","95","249","23","6","184","4","6","1","10","2","0","0","0","0","1","17","6","0","0","6","1","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21219","Todd County, Kentucky","8911","8581","7642","678","24","12","0","225","330","314","38","141","13","3","103","0","5","0","9","0","0","2","0","0","0","14","0","1","0","7","0","0","1","0","4","0","0","0","0","0","1","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21221","Trigg County, Kentucky","10975","10627","9743","733","31","27","0","93","348","326","27","151","20","7","109","9","0","0","3","0","0","0","0","0","0","22","7","0","0","5","2","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21223","Trimble County, Kentucky","6631","6400","6287","23","30","20","4","36","231","216","15","120","9","1","66","5","0","0","0","0","0","0","0","0","0","15","3","3","0","0","3","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21225","Union County, Kentucky","10461","10118","9145","868","17","30","1","57","343","325","47","174","17","0","76","0","1","3","5","0","0","1","1","0","0","18","11","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21227","Warren County, Kentucky","102897","97699","79539","9451","336","4686","418","3269","5198","5015","794","1423","373","52","2061","52","43","8","98","11","0","25","26","49","0","170","86","6","0","6","9","1","38","14","1","4","0","0","2","3","0","0","0","0","0","0","13","2","0","6","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21229","Washington County, Kentucky","9264","9015","8249","533","26","29","5","173","249","230","47","103","9","0","56","0","8","0","4","0","0","0","3","0","0","19","12","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21231","Wayne County, Kentucky","15116","14728","14172","198","38","49","2","269","388","355","34","181","2","0","120","0","4","0","7","1","0","4","0","2","0","23","8","1","2","3","0","0","5","2","0","0","0","0","0","0","1","0","0","0","1","0","6","0","0","3","1","0","0","0","0","0","0","0","2","0","0","0","4","1","0","3","0","0","0","0","0"
"0500000US21233","Webster County, Kentucky","9956","9596","8874","410","59","20","0","233","360","330","37","183","20","2","86","0","0","0","0","0","0","0","0","0","2","26","12","0","0","4","0","1","5","0","0","0","0","2","0","2","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US21235","Whitley County, Kentucky","27787","26956","26009","483","72","183","10","199","831","787","59","484","19","22","188","5","0","0","2","2","0","2","4","0","0","39","11","0","0","0","6","0","14","2","2","0","0","2","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0"
"0500000US21237","Wolfe County, Kentucky","5026","4946","4905","15","5","5","0","16","80","72","8","36","10","0","14","0","0","0","2","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","2","2"
"0500000US21239","Woodford County, Kentucky","20897","19987","18089","1023","78","120","12","665","910","879","109","270","57","0","404","14","3","0","7","3","0","4","8","0","0","30","9","6","0","0","6","0","1","3","3","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
